,ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
379,9927,Girls,Apparel,Topwear,Tshirts,Orange,Casual,Doodle Girls Saturday 24Am Orange Tshirts,9927.jpg,http://assets.myntassets.com/v1/images/style/properties/48096c6ccd4ec90cb07b0cdae76d76ec_images.jpg
380,36217,Girls,Apparel,Bottomwear,Shorts,Pink,Casual,Gini Jony Girls Pink Shorts,36217.jpg,http://assets.myntassets.com/v1/images/style/properties/7b3da832a680c583a16437cb72998447_images.jpg
381,39851,Girls,Apparel,Topwear,Tops,Blue,Casual,Gini and Jony Girls Printed Blue Top,39851.jpg,http://assets.myntassets.com/v1/images/style/properties/0ecb4a9a26d5eea43cb8cb536d70f924_images.jpg
382,24945,Girls,Apparel,Topwear,Tops,Green,Casual,United Colors of Benetton Kids Girls Green Printed Top,24945.jpg,http://assets.myntassets.com/v1/images/style/properties/b0741bcf511dc6a4d6e5efd9c9e0dbd3_images.jpg
383,21853,Girls,Apparel,Topwear,Tshirts,Orange,Casual,Chhota Bheem Kids Girls Sea Princess Light Orange T-shirt,21853.jpg,http://assets.myntassets.com/v1/images/style/properties/c6f8270f8dbed74b6f818d4ad78cddf4_images.jpg
384,35450,Girls,Apparel,Topwear,Tops,White,Casual,Doodle Girls Printed White Top,35450.jpg,http://assets.myntassets.com/v1/images/style/properties/42ce8327e397e04e96d09e9cd367df8a_images.jpg
385,37551,Girls,Apparel,Socks,Booties,White,Casual,Madagascar 3 Infant Girls White Booties,37551.jpg,http://assets.myntassets.com/v1/images/style/properties/f8295cda196d978f23f87836a2ed44b4_images.jpg
386,34112,Girls,Apparel,Topwear,Tops,White,Casual,Doodle Girls Printed White Top,34112.jpg,http://assets.myntassets.com/v1/images/style/properties/b6f76356471bc5036529d22847f30b82_images.jpg
387,2703,Girls,Apparel,Topwear,Tops,Pink,Casual,Disney Kids Girl's Check Pink Kidswear,2703.jpg,http://assets.myntassets.com/v1/images/style/properties/6d58c5c0a0a3a7a57153bf7f91af4e10_images.jpg
388,37569,Girls,Apparel,Topwear,Tshirts,Green,Casual,Madagascar3 Infant Girls Light Green T-Shirt,37569.jpg,http://assets.myntassets.com/v1/images/style/properties/8880a4bb94ce0a100fea981b3f1dc876_images.jpg
389,24942,Girls,Apparel,Topwear,Tops,Black,Casual,United Colors of Benetton Kids Girls Black Top,24942.jpg,http://assets.myntassets.com/v1/images/style/properties/a02e50b2758a452e152466444c8142c7_images.jpg
390,2704,Girls,Apparel,Dress,Dresses,White,Casual,Disney Kids Girl's White Pooh Kidswear,2704.jpg,http://assets.myntassets.com/v1/images/style/properties/94e188c83a2bb83e8744db8e103808d8_images.jpg
391,34115,Girls,Apparel,Dress,Dresses,Blue,Casual,Doodle Girls Printed Blue Dress,34115.jpg,http://assets.myntassets.com/v1/images/style/properties/fcdf72bd05e4bebcbb8ee8c80cdb1f46_images.jpg
392,38946,Girls,Apparel,Topwear,Tops,Green,Casual,Gini and Jony Girls Printed Green Top,38946.jpg,http://assets.myntassets.com/v1/images/style/properties/89bd4dc8836362078f69fe487f9bbdf2_images.jpg
393,35434,Girls,Apparel,Dress,Dresses,Blue,Casual,Doodle Girls Printed Blue Dress,35434.jpg,http://assets.myntassets.com/v1/images/style/properties/eb803400e8bf3cda9278c172dcb5df4b_images.jpg
394,42592,Girls,Apparel,Dress,Dresses,Pink,Casual,United Colors of Benetton Kids Girls Pink Printed Dress,42592.jpg,http://assets.myntassets.com/v1/images/style/properties/9144d031e862031c402cbf70d5f3493a_images.jpg
395,34149,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Gini and Jony Girls Washed Blue Skirt,34149.jpg,http://assets.myntassets.com/v1/images/style/properties/88415cd8dc1afc94b06a2316fc0065ee_images.jpg
396,41310,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Knits White Top,41310.jpg,http://assets.myntassets.com/v1/images/style/properties/b4eb0635acf3f7225c34eaef205608f6_images.jpg
397,23132,Girls,Apparel,Topwear,Tshirts,Orange,Casual,Chhota Bheem Kids Girls Sea Princess Light Orange T-shirt,23132.jpg,http://assets.myntassets.com/v1/images/style/properties/477e9704cd34e7ece07773f290eef2f9_images.jpg
398,35433,Girls,Apparel,Dress,Dresses,Blue,Casual,Doodle Girls Printed Blue Dress,35433.jpg,http://assets.myntassets.com/v1/images/style/properties/040f4b797717b62190df0488dc7bfef8_images.jpg
399,38922,Girls,Apparel,Topwear,Tshirts,Green,Casual,Allen Solly Kids Girls Polka Green T-shirt,38922.jpg,http://assets.myntassets.com/v1/images/style/properties/be70aecdbc1daa56103753e0777c9c40_images.jpg
400,30728,Girls,Apparel,Bottomwear,Salwar,Orange,Ethnic,Fabindia Girls Orange Mangalgiri Salwar,30728.jpg,http://assets.myntassets.com/v1/images/style/properties/9a1ad2d93bc7dd5a810d10f9d9b5aaf6_images.jpg
401,18174,Girls,Apparel,Dress,Dresses,Lavender,Casual,Doodle Kids Girls Party Frock Lavender Dress,18174.jpg,http://assets.myntassets.com/v1/images/style/properties/188bb0c12181524f925643817ddba79d_images.jpg
402,43688,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Pink Top,43688.jpg,http://assets.myntassets.com/v1/images/style/properties/a2c6d8bd84ebea6950a692f6190e1c63_images.jpg
403,30726,Girls,Apparel,Topwear,Lehenga Choli,Blue,Ethnic,Fabindia Girls Printed Blue Lehenga Choli,30726.jpg,http://assets.myntassets.com/v1/images/style/properties/6d7c154f64e508acf28fd45812fdb1c5_images.jpg
404,39835,Girls,Apparel,Topwear,Tops,Peach,Casual,Gini and Jony Girls Printed Peach Top,39835.jpg,http://assets.myntassets.com/v1/images/style/properties/a7e6fca57d133337f6e76e3b5e74fd20_images.jpg
405,39009,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Pretty Pink Top,39009.jpg,http://assets.myntassets.com/v1/images/style/properties/33fcff5e472a1f64c56088da1e15030a_images.jpg
406,18173,Girls,Apparel,Topwear,Tops,Magenta,Casual,Doodle Kids Girls Layer Magenta Top,18173.jpg,http://assets.myntassets.com/v1/images/style/properties/125d4e288484ab5eb9b3576d10c4f90b_images.jpg
407,37568,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Infant Girls Pink  T-Shirt,37568.jpg,http://assets.myntassets.com/v1/images/style/properties/c0ea2379502c709bab7583a9e0d93c77_images.jpg
408,24943,Girls,Apparel,Topwear,Tshirts,White,Casual,United Colors of Benetton Kids Girls White T-shirt,24943.jpg,http://assets.myntassets.com/v1/images/style/properties/788904686845d131b3080703b7ed833f_images.jpg
409,36218,Girls,Apparel,Bottomwear,Leggings,Pink,Casual,Gini Jony Girls Pink Leggings,36218.jpg,http://assets.myntassets.com/v1/images/style/properties/c70d9413e494e192242c534345a6fcf8_images.jpg
410,38947,Girls,Apparel,Topwear,Tops,Green,Casual,Gini and Jony Girls Printed Green Top,38947.jpg,http://assets.myntassets.com/v1/images/style/properties/73a5142004af33e2e57bc6dfd086be88_images.jpg
411,2705,Girls,Apparel,Dress,Dresses,Blue,Casual,Disney Kids Girl's Blue Pooh Blouse Kidswear,2705.jpg,http://assets.myntassets.com/v1/images/style/properties/7ad1a1f284cd3f20793137fb1d3f1adc_images.jpg
412,34114,Girls,Apparel,Dress,Dresses,Blue,Casual,Doodle Girls Printed Blue Dress,34114.jpg,http://assets.myntassets.com/v1/images/style/properties/1aea73f3c304e3040415b062fb05045e_images.jpg
413,24944,Girls,Apparel,Topwear,Tops,Red,Casual,United Colors of Benetton Kids Girls Red Top,24944.jpg,http://assets.myntassets.com/v1/images/style/properties/72c95798d2f69b2779ad3425d8f90cab_images.jpg
414,34113,Girls,Apparel,Dress,Dresses,Pink,Casual,Doodle Girls Printed Pink Dress,34113.jpg,http://assets.myntassets.com/v1/images/style/properties/000174f2f726e70f43d452d37d63be73_images.jpg
415,43041,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Pink Top,43041.jpg,http://assets.myntassets.com/v1/images/style/properties/fc76d54df4b8669a6b7ebd8cdd422e7a_images.jpg
416,2702,Girls,Apparel,Topwear,Shirts,Blue,Casual,Disney Kids Girl's Blue Check Kidswear Shirt,2702.jpg,http://assets.myntassets.com/v1/images/style/properties/9b347b32ebb06258003a14103ac0b699_images.jpg
417,35451,Girls,Apparel,Topwear,Tops,White,Casual,Doodle Girls Printed White Top,35451.jpg,http://assets.myntassets.com/v1/images/style/properties/e9ff9faeeaa1525cf4f2bc477f389862_images.jpg
418,37550,Girls,Apparel,Socks,Booties,Green,Casual,Madagascar 3 Infant Girls Light Green Booties,37550.jpg,http://assets.myntassets.com/v1/images/style/properties/892734f1ce7baef6ffced2edf9763489_images.jpg
419,24986,Girls,Apparel,Topwear,Tops,White,Casual,United Colors of Benetton Kids Girls White Top,24986.jpg,http://assets.myntassets.com/v1/images/style/properties/cc0e4445c913e9035687d41b8f4d39a3_images.jpg
420,41975,Girls,Apparel,Bottomwear,Capris,White,Casual,Gini and Jony Girls White Pedal Pusher,41975.jpg,http://assets.myntassets.com/v1/images/style/properties/6d68a19ae5708b220e246c777c9dd890_images.jpg
421,38949,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Printed Pink Top,38949.jpg,http://assets.myntassets.com/v1/images/style/properties/85fc195f1469f2d70d3f889e24f443f0_images.jpg
422,37559,Girls,Apparel,Bottomwear,Shorts,Green,Casual,Madagascar3 Girls Green Shorts,37559.jpg,http://assets.myntassets.com/v1/images/style/properties/d51cfcda64ad50e35d55be5de01b7836_images.jpg
423,36216,Girls,Apparel,Bottomwear,Shorts,Magenta,Casual,Gini and Jony Girls Core Magenta Shorts,36216.jpg,http://assets.myntassets.com/v1/images/style/properties/75d12afdb462482c33821215208e6bc6_images.jpg
424,37566,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Infant Girls Pink  T-Shirt,37566.jpg,http://assets.myntassets.com/v1/images/style/properties/514f407e564a4ed1e6b8e4b7629e950f_images.jpg
425,21863,Girls,Apparel,Topwear,Tops,Yellow,Casual,Chhota Bheem Kids Girls Lets Catch Them Yellow Top,21863.jpg,http://assets.myntassets.com/v1/images/style/properties/fa10019b09df17da1f1abf127564d4a4_images.jpg
426,38340,Girls,Apparel,Topwear,Tops,Off White,Casual,Mr. Men Little Miss Girls Off White Top,38340.jpg,http://assets.myntassets.com/v1/images/style/properties/864e3956926fcc6b2cdba1efdd560ae6_images.jpg
427,41972,Girls,Apparel,Topwear,Tops,Blue,Casual,Gini and Jony Girls Summer Up Blue Top,41972.jpg,http://assets.myntassets.com/v1/images/style/properties/8052d65cd17bd197d8dcaba23f6337de_images.jpg
428,37561,Girls,Apparel,Topwear,Rompers,Pink,Casual,Madagascar3 Infant Girls Pink Snapsuit Romper,37561.jpg,http://assets.myntassets.com/v1/images/style/properties/90b51413b2ba03c732d1c0b046b29c7d_images.jpg
429,35442,Girls,Apparel,Topwear,Tops,White,Casual,Doodle Girls Printed White Top,35442.jpg,http://assets.myntassets.com/v1/images/style/properties/9379337bd2128b08d61013ce51ff6758_images.jpg
430,2711,Girls,Apparel,Dress,Dresses,Pink,Casual,Disney Kids Girl's Halter Neck Pink Kidswear,2711.jpg,http://assets.myntassets.com/v1/images/style/properties/fc6d2b58d0eeb683f893d94381128dba_images.jpg
431,3896,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Disney Kids Girl's Denim Minnie Dark Blue Skirt,3896.jpg,http://assets.myntassets.com/v1/images/style/properties/614c9a59da5280c623d964f4457516f0_images.jpg
432,37588,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Infant Girls Pink  T-Shirt,37588.jpg,http://assets.myntassets.com/v1/images/style/properties/71ad4f3dab039bf26ca14412ead946b5_images.jpg
433,38998,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Summer Paradise Pink Dress,38998.jpg,http://assets.myntassets.com/v1/images/style/properties/7202f940405db7155818d7aba16aedb1_images.jpg
434,34107,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Pink Top,34107.jpg,http://assets.myntassets.com/v1/images/style/properties/b33f443f510c4e83437e2c9f9cdb17ce_images.jpg
435,13341,Girls,Apparel,Bottomwear,Capris,Purple,Casual,Gini and Jony Girls Purple Capris,13341.jpg,http://assets.myntassets.com/v1/images/style/properties/Gini-and-Jony-Kids-Girls-Solid-Purple-Capris_c0539493326d8119a49b6eb5f2b0307f_images.jpg
436,2716,Girls,Apparel,Topwear,Tops,Red,Casual,Disney Kids Girl's Minnie Red Stripped Kidswear,2716.jpg,http://assets.myntassets.com/v1/images/style/properties/9366437c28adc7c0eaaa749d6bd36c30_images.jpg
437,35445,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Pink Top,35445.jpg,http://assets.myntassets.com/v1/images/style/properties/fda6080ccd07d1cbcf8501f6576caeb7_images.jpg
438,3898,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Pooh And Tree Kidswear,3898.jpg,http://assets.myntassets.com/v1/images/style/properties/c3cf4a7860dd269dbe9886c25d467dbd_images.jpg
439,37586,Girls,Apparel,Innerwear,Innerwear Vests,Pink,Casual,Madagascar Girls Pink Innerwear Vest,37586.jpg,http://assets.myntassets.com/v1/images/style/properties/ecf9017ab6d971ea0abcdbdd92bd8b8d_images.jpg
440,24992,Girls,Apparel,Bottomwear,Shorts,Pink,Casual,United Colors of Benetton Kids Girls Pink Shorts,24992.jpg,http://assets.myntassets.com/v1/images/style/properties/df1bd75393a273217360a8030f54a32d_images.jpg
441,41995,Girls,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Girls Blue Pedal Pusher,41995.jpg,http://assets.myntassets.com/v1/images/style/properties/23d7b8ecb92db6ab6b46408fbfb42020_images.jpg
442,38505,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Gini and Jony Girls Woven Blue Skirt,38505.jpg,http://assets.myntassets.com/v1/images/style/properties/319f0bb2a323a23d1c575e34cf38ff4e_images.jpg
443,3853,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Daisy and Squirrel Kidswear,3853.jpg,http://assets.myntassets.com/v1/images/style/properties/a85baa1bed5c1a6143343a649ddc2e44_images.jpg
444,37575,Girls,Apparel,Socks,Booties,Green,Casual,Madagascar 3 Infant Girls Light Green Booties,37575.jpg,http://assets.myntassets.com/v1/images/style/properties/90f67c9997d5d20e143c16db6fda2a25_images.jpg
445,37581,Girls,Apparel,Bottomwear,Shorts,Green,Casual,Madagascar 3 Girls Light Green Shorts,37581.jpg,http://assets.myntassets.com/v1/images/style/properties/Madagascar-3-Girls-Green-Shorts_45fe10f444424902577bfd76c4d8f344_images.jpg
446,38502,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Casual,Gini and Jony Girls Woven Navy Blue Shorts,38502.jpg,http://assets.myntassets.com/v1/images/style/properties/8b01cdf6da60ef9686ea6fcb2063a3cc_images.jpg
447,3854,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Minnie Sunshine Kidswear,3854.jpg,http://assets.myntassets.com/v1/images/style/properties/5d55a09f1639d9ba95b5bc40b41f52f1_images.jpg
448,2718,Girls,Apparel,Topwear,Tops,Red,Casual,Disney Kids Girl's Red Pooh Kidswear,2718.jpg,http://assets.myntassets.com/v1/images/style/properties/c0b9b2be40cb0b5a14ec4ee6cee24db4_images.jpg
449,34109,Girls,Apparel,Topwear,Tops,Blue,Casual,Doodle Girls Printed Blue Top,34109.jpg,http://assets.myntassets.com/v1/images/style/properties/768bee8b8ea7a4f8ff715318871ac81c_images.jpg
450,8420,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Doodle Girl's Crazy And Funny Pink Kidswear,8420.jpg,http://assets.myntassets.com/v1/images/style/properties/093180fee50206fc8bb3814eef3db6c1_images.jpg
451,16803,Girls,Apparel,Bottomwear,Shorts,Beige,Casual,ANT Kids Girls Solid Beige Short,16803.jpg,http://assets.myntassets.com/v1/images/style/properties/e92494e2062b248942fa0a86af93a299_images.jpg
452,38931,Girls,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Girls Blue Jeans,38931.jpg,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Girls-Blue-Jeans_db31111d6e675c730fe27a1ccbeeb0bd_images.jpg
453,34162,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls White Top,34162.jpg,http://assets.myntassets.com/v1/images/style/properties/fa39570f4658f77718462592c11060ab_images.jpg
454,16804,Girls,Apparel,Dress,Dresses,White,Casual,ANT Kids Girls Printed White Dress,16804.jpg,http://assets.myntassets.com/v1/images/style/properties/34cd2d213e286954a2bdeac8102b70b5_images.jpg
455,34165,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Printed White Top,34165.jpg,http://assets.myntassets.com/v1/images/style/properties/9aa40452b02073326839a45d97d6f987_images.jpg
456,8418,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Crazy Funny Blue Kidswear,8418.jpg,http://assets.myntassets.com/v1/images/style/properties/7fc66085d8d8862d0cd02a666315a574_images.jpg
457,18169,Girls,Apparel,Dress,Dresses,Pink,Casual,Doodle Kids Girls Party Frock Pink Dress,18169.jpg,http://assets.myntassets.com/v1/images/style/properties/342ab2d111864ac2fd561b5bdd5d6858_images.jpg
458,38331,Girls,Apparel,Topwear,Tops,White,Casual,Hannah Montana Girls White Top,38331.jpg,http://assets.myntassets.com/v1/images/style/properties/8e559f945895ee577d4b20626608911a_images.jpg
459,41756,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Pink Top,41756.jpg,http://assets.myntassets.com/v1/images/style/properties/b0d1e113330843fc949c25eebefcf706_images.jpg
460,2742,Girls,Apparel,Topwear,Tops,White,Casual,Disney Kids Girl's White Minnie & Red Kidswear,2742.jpg,http://assets.myntassets.com/v1/images/style/properties/0be8612dfaa3de7c23a41edc5ab14383_images.jpg
461,38900,Girls,Apparel,Bottomwear,Capris,Yellow,Casual,Allen Solly Kids Girls Poplin Yellow Capris,38900.jpg,http://assets.myntassets.com/v1/images/style/properties/5ad8c26a4172a70ecd7d8f9c6c741ce6_images.jpg
462,4217,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Girl's Blue Disney Jeans Kidswear,4217.jpg,http://assets.myntassets.com/v1/images/style/properties/225ee5c6f582f76035a26af2b61674db_images.jpg
463,38336,Girls,Apparel,Topwear,Tops,Pink,Casual,Mr. Men Little Miss Girls Pink Top,38336.jpg,http://assets.myntassets.com/v1/images/style/properties/39b0a8e220b38233a4dae8bdb6cf956b_images.jpg
464,18167,Girls,Apparel,Dress,Dresses,Magenta,Casual,Doodle Kids Girls Party Frock Purple Dress,18167.jpg,http://assets.myntassets.com/v1/images/style/properties/dc72e560cf532568e4aaa00f869b92dd_images.jpg
465,38907,Girls,Apparel,Topwear,Tshirts,Red,Casual,Allen Solly Kids Girls Printed Red T-shirt,38907.jpg,http://assets.myntassets.com/v1/images/style/properties/1d870ccd90b83e5dff356c420e50c570_images.jpg
466,37580,Girls,Apparel,Bottomwear,Shorts,Pink,Casual,Madagascar 3 Girls Pink Shorts,37580.jpg,http://assets.myntassets.com/v1/images/style/properties/Madagascar-3-Girls-Pink-Shorts_de66d9c0ab194d23771cbf16d2c6d222_images.jpg
467,37574,Girls,Apparel,Socks,Booties,Pink,Casual,Madagascar 3 Infants Girls Pink Booties,37574.jpg,http://assets.myntassets.com/v1/images/style/properties/9dd9e63358d4fd81960b93a58e1c4017_images.jpg
468,34108,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Printed Orange Top,34108.jpg,http://assets.myntassets.com/v1/images/style/properties/94649819bf694a0cd635a54b98fce16b_images.jpg
469,52128,Girls,Apparel,Dress,Dresses,Blue,Casual,Doodle Girls Blue Washed Dress,52128.jpg,http://assets.myntassets.com/v1/images/style/properties/d57770bf96700837054e5603695a3a39_images.jpg
470,38503,Girls,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Girls Woven Blue Shorts,38503.jpg,http://assets.myntassets.com/v1/images/style/properties/b1f5b8ae9f07cd08cae46c0b470cc6b7_images.jpg
471,3855,Girls,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Girl's Red Pretty as a Flower Kidswear,3855.jpg,http://assets.myntassets.com/v1/images/style/properties/e4143e0dfda879afe259265dee86337e_images.jpg
472,39845,Girls,Apparel,Topwear,Tops,Green,Casual,Gini And Jony Girls Striped Green Top,39845.jpg,http://assets.myntassets.com/v1/images/style/properties/49266dcf0cb4b975fa26fcc6a4d8a6df_images.jpg
473,38997,Girls,Apparel,Dress,Dresses,Blue,Casual,Gini and Jony Girls Digital Blue Dress,38997.jpg,http://assets.myntassets.com/v1/images/style/properties/dcd3a570d62f3c6ba564fa1586829694_images.jpg
474,3899,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's Pooh And Tree White Kidswear,3899.jpg,http://assets.myntassets.com/v1/images/style/properties/17ce88fee66bfa32478dfae59bffb8fe_images.jpg
475,37587,Girls,Apparel,Innerwear,Innerwear Vests,Green,Casual,Madagascar3 Girls Green Innerwear Vest,37587.jpg,http://assets.myntassets.com/v1/images/style/properties/3ed9ef6086443198a259ff3a80ecc88c_images.jpg
476,38504,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Casual,Gini and Jony Girls Navy Blue Skirts,38504.jpg,http://assets.myntassets.com/v1/images/style/properties/e3ba23f70405f79668f7d906fddb067f_images.jpg
477,3852,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Daisy Kidswear,3852.jpg,http://assets.myntassets.com/v1/images/style/properties/d5497eacb345a8838c4b2d13c6b4b131_images.jpg
478,24993,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Casual,United Colors of Benetton Kids Girls Navy Blue Shorts,24993.jpg,http://assets.myntassets.com/v1/images/style/properties/b1a94a17b2b13411e7d752a48002c041_images.jpg
479,35444,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Pink Top,35444.jpg,http://assets.myntassets.com/v1/images/style/properties/2566281efc1afdccb0ed4a8f040dd819_images.jpg
480,34106,Girls,Apparel,Topwear,Tops,White,Casual,Doodle Girls Printed White Top,34106.jpg,http://assets.myntassets.com/v1/images/style/properties/ca727b75ad5d9b10cae5a2423f0cc69b_images.jpg
481,52126,Girls,Apparel,Topwear,Tops,Red,Casual,Doodle Girls Red Printed Top,52126.jpg,http://assets.myntassets.com/v1/images/style/properties/c792532e910454e282139310520e0610_images.jpg
482,2717,Girls,Apparel,Topwear,Tops,Blue,Casual,Disney Kids Girls  Kidswear,2717.jpg,http://assets.myntassets.com/v1/images/style/properties/37019d0cb2a42dd7263ab83ba79715f4_images.jpg
483,2728,Girls,Apparel,Topwear,Tops,Pink,Casual,Disney Kids Girl's Pink & White Pooh Kidswear,2728.jpg,http://assets.myntassets.com/v1/images/style/properties/e4046eccc99913a2947a3af9a3dc19c5_images.jpg
484,2710,Girls,Apparel,Dress,Dresses,White,Casual,Disney Kids Girl's White Daisy Kidswear,2710.jpg,http://assets.myntassets.com/v1/images/style/properties/c5cf3357d4dcd6b2cf1f9d45f8e2ce5f_images.jpg
485,3897,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's Pooh And Hearts White Kidswear,3897.jpg,http://assets.myntassets.com/v1/images/style/properties/c8bf2e78e345a6a544f377bea7d6cc59_images.jpg
486,8417,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Girl's Saturday 24Am Yellow Teen Kidswear,8417.jpg,http://assets.myntassets.com/v1/images/style/properties/8f0f630e0959eb754af3a8819343b90e_images.jpg
487,38337,Girls,Apparel,Topwear,Tops,Yellow,Casual,Mr. Men Little Miss Girls Yellow Top,38337.jpg,http://assets.myntassets.com/v1/images/style/properties/e73fac346743a1acea3e12305851bc5a_images.jpg
488,18166,Girls,Apparel,Dress,Dresses,Magenta,Casual,Doodle Kids Girls Party Frock Purple Dress,18166.jpg,http://assets.myntassets.com/v1/images/style/properties/6fd9739f9f81508a9c1715c6115732e8_images.jpg
489,2744,Girls,Apparel,Topwear,Tops,Orange,Casual,Disney Kids Girl's Orange Stripe Kidswear,2744.jpg,http://assets.myntassets.com/v1/images/style/properties/12afa5e0e04ef4496a279fb9bc3e5803_images.jpg
490,34155,Girls,Apparel,Topwear,Tops,Magenta,Casual,Gini and Jony Girls Pink Top,34155.jpg,http://assets.myntassets.com/v1/images/style/properties/65ac0645f262a17887d48b572101d521_images.jpg
491,38330,Girls,Apparel,Topwear,Tops,Yellow,Casual,Hannah Montana Girls Yellow Printed Tops,38330.jpg,http://assets.myntassets.com/v1/images/style/properties/93ad7490fe20a6a5d4d7281cdce56709_images.jpg
492,4216,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Girl's Yellow Fun In The Fair Kidswear,4216.jpg,http://assets.myntassets.com/v1/images/style/properties/3458de8c3de523b83e802072d4c7be75_images.jpg
493,41757,Girls,Apparel,Topwear,Tops,Yellow,Casual,Doodle Girls Printed Yellow Top,41757.jpg,http://assets.myntassets.com/v1/images/style/properties/f94d86d19cf73000631c87f51ebf4ff3_images.jpg
494,34152,Girls,Apparel,Topwear,Tops,Blue,Casual,Gini and Jony Girls Blue Top,34152.jpg,http://assets.myntassets.com/v1/images/style/properties/b2c281344b9a34f7e709022b0495f06b_images.jpg
495,16805,Girls,Apparel,Bottomwear,Skirts,Black,Casual,ANT Kids Girls Printed Black Skirt,16805.jpg,http://assets.myntassets.com/v1/images/style/properties/67808521d25ccb25b0378cf3329c37bc_images.jpg
496,18168,Girls,Apparel,Dress,Dresses,Pink,Casual,Doodle Kids Girls Party Frock Pink Dress,18168.jpg,http://assets.myntassets.com/v1/images/style/properties/bcd2ae1025bc8ef982251048026b6f8c_images.jpg
497,43694,Girls,Apparel,Dress,Dresses,Navy Blue,Casual,Doodle Girls Navy Blue Dress,43694.jpg,http://assets.myntassets.com/v1/images/style/properties/00ed19aed90b0d89a7ca455fd3ee1ddc_images.jpg
498,8419,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Crazy Funny Blue Teen Kidswear,8419.jpg,http://assets.myntassets.com/v1/images/style/properties/13183fbc6e5e55b520a55c466db07056_images.jpg
499,34164,Girls,Apparel,Topwear,Tops,Red,Casual,Gini and Jony Girls Red Top,34164.jpg,http://assets.myntassets.com/v1/images/style/properties/c06d525191d55960b27d1ef4c8793218_images.jpg
500,41759,Girls,Apparel,Dress,Dresses,Navy Blue,Casual,Doodle Girls Navy Blue Dress,41759.jpg,http://assets.myntassets.com/v1/images/style/properties/99760b8dd7813db663dd3c1195cfa56e_images.jpg
501,4218,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Disney Kids Girl's Purple Disney Jeans Kidswear,4218.jpg,http://assets.myntassets.com/v1/images/style/properties/a3b3f95003884d011def45ecc925d07b_images.jpg
502,34163,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls White Top,34163.jpg,http://assets.myntassets.com/v1/images/style/properties/754bd69c15f4c1112d458a73fbba196c_images.jpg
503,41302,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Blue Saloppette,41302.jpg,http://assets.myntassets.com/v1/images/style/properties/ef602db2ae2b3d0b8d4aaca292811ddd_images.jpg
504,38930,Girls,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Girls Blue Jeans,38930.jpg,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Girls-Blue-Jeans_2699419d566f18d69e59b69a7b416719_images.jpg
